game_number,day,month,year,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,super_ball,MEGA_JACK_POT_WINNERS,MEGA_JACK_POT_SUMM,MEGA_PRISE_WINNERS,MEGA_PRISE_SUMM,5_plus_MegaBall_WINNERS,5_plus_MegaBall_SUMM,5_Balls_WINNERS,5_Balls_SUMM,4_plus_MegaBall_WINNERS,4_plus_MegaBall_SUMM,4_Balls_WINNERS,4_Balls_SUMM,3_plus_MegaBall_WINNERS,3_plus_MegaBall_SUMM,3_Balls_WINNERS,3_Balls_SUMM
1335,14,6,2014,31,39,35,18,32,38,1,0,15000000,0,5000000,1,46679,0,0,21,548,150,274,390,56,2222,28

1336,18,6,2014,03,35,34,41,09,13,9,0,15000000,0,5000000,3,11128,2,5564,44,394,167,197,442,44,2738,22

1337,21,6,2014,01,19,12,17,04,15,2,0,15000000,0,5000000,0,0,8,5130,39,434,162,217,562,42,2889,21

1338,25,6,2014,23,38,31,03,01,22,0,0,15000000,0,5000000,0,0,5,7749,16,524,155,262,301,48,2628,24

1339,28,6,2014,20,18,10,06,14,19,4,0,15000000,0,5000000,1,11222,6,5611,24,362,231,181,564,38,3096,19

1340,2,7,2014,41,13,16,27,26,11,7,0,15000000,0,5000000,1,20618,2,10309,45,374,158,187,623,38,2622,19

1341,5,7,2014,03,16,35,28,02,07,5,0,15000000,0,5000000,0,0,4,9727,29,436,168,218,561,40,2794,20

1342,9,7,2014,20,32,38,05,27,30,9,0,15000000,0,5000000,2,14408,2,7204,22,494,153,247,363,48,2526,24

1343,12,7,2014,17,20,33,21,11,09,1,0,15000000,0,5000000,2,6626,10,3313,51,254,309,127,541,36,3616,18

1344,16,7,2014,19,39,07,23,14,38,5,0,15000000,0,5000000,0,0,4,9259,30,362,199,181,527,42,2607,21

1345,19,7,2014,06,31,13,41,20,36,6,0,15000000,0,5000000,0,0,2,18720,31,428,160,214,431,44,2530,22

1346,23,7,2014,10,02,40,03,25,33,3,0,15000000,0,5000000,0,0,3,12219,35,368,182,184,569,40,2597,20

1347,26,7,2014,37,03,25,20,38,18,4,0,15000000,0,5000000,0,0,2,18084,30,384,179,192,396,46,2406,23

1348,30,7,2014,35,04,22,29,42,02,8,0,15000000,0,5000000,2,12454,2,6227,56,290,179,145,625,36,2538,18

1349,2,8,2014,20,22,30,38,08,13,2,0,15000000,0,5000000,0,0,4,8466,37,366,160,183,472,42,2380,21

1350,6,8,2014,42,01,38,04,14,32,1,0,15000000,0,5000000,1,10528,5,5264,17,554,116,277,277,56,1801,28

1351,9,8,2014,33,38,41,34,18,21,0,0,15000000,0,5000000,0,0,8,4456,27,462,142,231,352,48,2373,24

1352,13,8,2014,33,02,09,37,15,26,7,0,15000000,0,5000000,1,12550,4,6275,42,354,155,177,541,42,2159,21

1353,16,8,2014,22,09,18,28,07,16,9,0,15000000,0,5000000,0,0,6,5679,27,360,186,180,413,40,2617,20

1354,20,8,2014,23,38,19,35,13,10,3,0,15000000,0,5000000,1,10672,5,5336,38,294,210,147,441,38,2673,19

1355,23,8,2014,32,15,40,31,29,21,3,0,15000000,0,5000000,1,15828,3,7914,26,374,186,187,426,42,2514,21

1356,27,8,2014,16,13,41,34,04,29,0,0,15000000,0,5000000,0,0,4,7940,12,474,146,237,236,50,2132,25

1357,30,8,2014,08,15,21,18,09,30,7,0,15000000,0,5000000,0,0,3,11416,28,388,168,194,517,40,2401,20

1358,3,9,2014,28,07,40,35,18,30,9,0,15000000,0,5000000,3,7144,4,3572,25,432,136,216,294,52,1953,26

1359,6,9,2014,30,05,17,42,38,22,4,0,15000000,0,5000000,3,7806,4,3903,26,410,163,205,442,42,2463,21

1360,10,9,2014,18,26,20,38,30,22,1,0,15000000,0,5000000,0,0,6,5689,21,378,187,189,337,46,2319,23

1361,13,9,2014,04,09,11,35,13,10,6,0,15000000,0,5000000,0,0,3,11665,25,388,178,194,449,42,2570,21

1362,17,9,2014,06,25,34,09,05,36,5,0,15000000,0,5000000,0,0,2,16726,41,422,119,211,567,42,2160,21

1363,20,9,2014,31,01,15,03,18,23,9,0,15000000,0,5000000,0,0,8,4407,28,360,192,180,326,44,2609,22

1364,24,9,2014,23,04,02,03,05,21,1,0,15000000,0,5000000,0,0,3,10552,19,430,149,215,336,44,2279,22

1365,27,9,2014,02,34,42,32,41,15,4,0,15000000,0,5000000,0,0,3,11514,22,548,116,274,333,54,1909,27

1366,1,10,2014,13,23,12,07,01,21,6,0,15000000,0,5000000,1,11988,4,5994,28,302,213,151,408,36,2735,18

1367,4,10,2014,37,28,38,08,36,29,9,0,15000000,0,5000000,0,0,5,6828,38,362,163,181,398,44,2370,22

1368,8,10,2014,10,37,23,01,36,38,7,1,15000000,0,5000000,2,15078,1,7539,18,630,99,315,386,50,1952,25

1369,11,10,2014,40,35,21,06,11,08,2,0,1000000,0,500000,2,7556,5,3778,36,344,151,172,420,40,2271,20

1370,15,10,2014,07,19,23,35,31,28,1,0,1060000,0,530000,0,0,2,13835,13,408,146,204,228,46,1966,23

1371,18,10,2014,31,14,24,12,17,39,5,0,1160000,1,580000,3,4538,8,2269,30,216,271,108,393,36,2366,18

1372,22,10,2014,22,28,35,17,30,29,3,0,1230000,0,500000,0,0,3,9002,12,556,99,278,285,48,1735,24

1373,25,10,2014,33,04,36,01,14,20,8,0,1250000,0,520000,1,20638,1,10319,13,466,124,233,278,48,1827,24

1374,29,10,2014,38,03,23,21,39,26,1,0,1300000,0,570000,0,0,3,8901,21,400,127,200,320,40,2028,20

1375,1,11,2014,33,09,19,22,10,01,9,0,1350000,0,620000,0,0,4,7074,38,304,160,152,391,38,2225,19

1376,5,11,2014,02,38,19,08,18,22,0,0,1400000,0,670000,0,0,4,6811,11,466,126,233,223,44,2071,22

1377,8,11,2014,29,13,04,03,02,05,9,0,1450000,0,720000,1,13352,3,6676,19,324,194,162,269,44,2242,22

1378,12,11,2014,34,40,38,05,07,22,1,0,1520000,0,760000,0,0,4,7084,15,488,117,244,282,44,2017,22

1379,15,11,2014,19,28,10,20,30,32,8,0,1600000,1,800000,0,0,0,0,22,386,149,193,271,48,1947,24

1380,19,11,2014,34,01,24,25,26,33,9,0,1660000,0,500000,0,0,0,0,12,670,78,335,182,56,1597,28

1381,22,11,2014,10,02,23,28,05,33,2,0,1680000,0,520000,0,0,8,3714,31,382,134,191,373,42,2122,21

1382,26,11,2014,29,24,42,20,22,28,3,0,1730000,0,570000,0,0,5,5501,19,466,111,233,260,52,1614,26

1383,29,11,2014,22,18,26,07,39,04,4,0,1780000,0,620000,1,12982,3,6491,27,410,124,205,329,46,1952,23

1384,3,12,2014,09,04,07,35,27,29,6,0,1830000,0,670000,0,0,2,13586,16,336,172,168,309,40,2142,20

1385,6,12,2014,05,40,09,16,31,32,8,0,1880000,0,720000,0,0,2,15075,13,564,109,282,301,48,1987,24

1386,10,12,2014,09,42,31,17,04,38,7,0,1930000,0,770000,0,0,5,5612,30,470,91,235,400,48,1611,24

1387,13,12,2014,04,39,20,25,40,32,6,0,1980000,0,820000,0,0,1,30365,19,548,102,274,256,56,1686,28

1388,17,12,2014,23,12,39,30,15,36,1,0,2030000,0,870000,0,0,3,9492,16,402,147,201,326,44,1997,22

1389,20,12,2014,28,03,16,01,31,07,9,0,2080000,0,920000,0,0,3,10275,19,392,161,196,298,42,2336,21

1390,24,12,2014,10,02,32,26,17,37,8,0,2100000,0,1000000,1,10974,4,5487,19,398,148,199,289,46,2009,23

1391,27,12,2014,39,06,16,25,36,28,1,0,2150000,0,1050000,0,0,3,10160,16,478,129,239,259,50,1937,25

1392,31,12,2014,05,24,19,36,37,01,7,0,2200000,0,1100000,0,0,0,0,26,486,120,243,355,50,2038,25

1393,3,1,2015,10,32,29,22,03,08,7,0,2270000,0,1135000,0,0,4,5664,17,328,140,164,261,40,1812,20

1394,7,1,2015,16,01,34,17,31,12,9,0,2340000,0,1170000,1,7582,4,3791,4,642,72,321,158,56,1168,28

1395,10,1,2015,31,33,27,41,14,32,5,0,2400000,0,1200000,0,0,3,8912,40,332,123,166,487,40,1773,20

1396,14,1,2015,09,11,03,36,37,24,8,0,2440000,0,1220000,0,0,2,13987,19,440,122,220,261,46,1901,23

1397,17,1,2015,22,13,37,42,32,25,4,0,2500000,0,1250000,0,0,2,14493,20,576,87,288,327,48,1752,24

1398,21,1,2015,21,29,24,04,28,32,7,0,2560000,0,1280000,0,0,6,4584,21,416,125,208,365,42,1943,21

1399,24,1,2015,28,33,06,14,02,41,5,0,2600000,0,1300000,0,0,4,7323,30,350,151,175,342,44,2032,22

1400,28,1,2015,07,05,30,16,25,03,0,1,2660000,1,1330000,1,7718,6,3859,18,350,163,175,305,36,2419,18

1401,31,1,2015,15,28,31,30,34,35,7,0,1000000,0,500000,2,7260,4,3630,18,416,121,208,257,48,1685,24

1402,4,2,2015,14,27,40,08,32,25,0,0,1060000,0,530000,1,14008,2,7004,13,490,103,245,195,46,1862,23

1403,7,2,2015,25,23,11,26,39,05,5,0,1120000,0,560000,0,0,4,6788,20,354,153,177,297,42,2004,21

1404,11,2,2015,21,07,42,01,20,36,2,0,1180000,0,590000,0,0,2,13588,30,292,174,146,405,36,2274,18

1405,14,2,2015,03,32,06,31,09,10,3,0,1240000,0,620000,0,0,5,5920,29,420,119,210,432,40,2108,20

1406,18,2,2015,07,01,23,25,37,38,5,0,1300000,0,650000,0,0,5,5422,24,394,125,197,255,48,1763,24

1407,21,2,2015,32,07,30,37,03,25,2,0,1360000,0,680000,0,0,4,7132,14,386,158,193,255,48,1852,24

1408,25,2,2015,10,24,33,40,03,01,6,0,1420000,0,710000,0,0,4,6836,14,440,128,220,278,44,1937,22

1409,28,2,2015,11,31,13,15,06,38,4,0,1500000,0,750000,0,0,1,27981,20,476,108,238,346,46,1819,23

1410,4,3,2015,38,22,35,08,03,40,5,0,1560000,0,780000,0,0,2,13064,22,306,171,153,303,42,1890,21

1411,7,3,2015,36,41,37,09,11,16,1,0,1620000,0,810000,0,0,2,15208,18,448,135,224,309,46,2066,23

1412,11,3,2015,40,27,31,37,41,01,6,0,1700000,0,850000,1,19170,1,9585,16,532,90,266,168,64,1326,32

1413,14,3,2015,28,19,16,37,36,05,0,0,1760000,0,880000,0,0,2,14656,11,460,138,230,215,48,2015,24

